100
1
Simcenter NASTRAN Case 1
0.
-1
300
4
60031
Solid Von Mises Stress
5473,1242.2777
5474,385.27969
5475,573.61652
5476,738.37823
5477,186.17998
5478,639.2785
5479,463.82666
5480,768.8252
5481,156.52753
5482,969.6983
5483,160.76886
5484,162.0798
5485,908.08453
5486,166.55328
5487,148.31781
5488,1292.6526
5489,361.60641
5490,1411.6669
5491,1711.0137
5492,1268.7537
5493,1582.0975
5494,1381.6093
5495,3314.6516
5496,551.29425
5497,3748.9053
5498,2688.241
5499,3539.3279
5500,2941.0823
5501,348.4209
5502,402.31766
5503,778.02496
5504,279.23315
5505,783.34045
5506,351.70013
5507,433.52359
5508,325.49301
5509,230.37225
5510,396.19861
5511,545.88232
5512,421.4957
5513,208.73248
5514,373.38675
5515,380.95206
5516,338.09464
5517,1127.948
5518,1229.3629
5519,580.87622
5520,780.09412
5521,1128.4028
5522,663.13934
5523,673.45197
5524,811.85052
5525,930.88379
5526,319.27756
5527,346.87677
5528,408.36218
5529,246.36308
5530,412.28406
5531,242.0213
5532,679.98132
5533,635.59882
5534,157.64581
5535,350.8345
5536,703.44263
5537,387.9671
5538,300.50095
5539,212.02245
5540,950.13489
5541,596.646
5542,659.03528
5543,639.78705
5544,520.61151
5545,254.09615
5546,1320.1676
5547,771.21259
5548,1339.5466
5549,1259.4155
5550,1074.0671
5551,513.52667
5552,414.33578
5553,517.08148
5554,314.48032
5555,241.46022
5556,255.73553
5557,285.55673
5558,1490.2531
5559,1585.0311
5560,519.22729
5561,1107.9229
5562,1289.2761
5563,1789.1343
5564,1449.8654
5565,138.84315
5566,150.10905
5567,118.76256
5568,153.25777
5569,231.82382
5570,233.58208
5571,124.9488
5572,133.68765
5573,120.65131
5574,199.51241
5575,332.52518
5576,358.76016
5577,329.92862
5578,329.30121
5579,243.01065
5580,212.23895
5581,41.640984
5582,3874.4319
5583,589.0033
5584,320.05603
5585,355.71747
5586,319.37869
5587,322.29514
5588,495.17734
5589,297.75336
5590,415.41165
5591,427.21066
5592,580.11475
5593,387.07791
5594,176.3289
5595,115.02684
5596,375.63412
5597,635.58093
5598,248.38289
5599,258.48007
5600,923.13147
5601,336.71484
5602,389.45917
5603,250.39174
5604,427.99036
5605,760.50195
5606,599.37976
5607,347.28555
5608,267.746
5609,460.15683
5610,369.53036
5611,230.14487
5612,242.19594
5613,176.51144
5614,934.32776
5615,1177.0507
5616,641.88025
5617,756.94019
5618,670.05127
5619,1129.2272
5620,454.34442
5621,1236.6975
5622,1264.6643
5623,442.35651
5624,499.54962
5625,1369.0621
5626,1178.6638
5627,1495.5391
5628,882.93732
5629,765.03693
5630,817.13379
5631,527.5105
5632,641.88879
5633,977.89447
5634,452.64417
5635,751.68085
5636,752.55292
5637,694.78809
5638,481.86359
5639,1254.9678
5640,644.08881
5641,865.12384
5642,675.5224
5643,620.47937
5644,429.64291
5645,374.45062
5646,283.83011
5647,486.94138
5648,339.39682
5649,587.38281
5650,1139.0048
5651,438.61502
5652,457.30881
5653,342.728
5654,1299.3135
5655,759.95917
5656,379.10693
5657,879.25049
5658,285.58429
5659,519.67273
5660,342.02951
5661,325.8522
5662,305.61185
5663,596.43494
5664,309.1709
5665,284.26584
5666,456.43466
5667,421.67957
5668,692.53473
5669,475.78989
5670,177.93578
5671,186.89282
5672,868.60522
5673,539.02209
5674,734.23865
5675,702.87305
5676,583.49237
5677,646.83685
5678,319.10455
5679,253.93353
5680,571.04407
5681,222.91347
5682,244.51428
5683,283.45694
5684,609.5802
5685,162.67017
5686,574.5918
5687,316.3252
5688,239.42868
5689,159.46402
5690,301.96213
5691,361.98206
5692,525.28784
5693,482.67819
5694,335.31796
5695,375.86877
5696,4071.8787
5697,333.82822
5698,642.5766
5699,678.86481
5700,538.47107
5701,472.05402
5702,763.42297
5703,570.4917
5704,514.65942
5705,721.32568
5706,609.58759
5707,492.91989
5708,336.80179
5709,377.43341
5710,3675.3088
5711,326.2616
5712,603.19763
5713,459.74109
5714,990.86975
5715,640.60272
5716,700.16254
5717,431.30777
5718,405.93283
5719,117.2339
5720,677.15033
5721,935.77795
5722,760.28839
5723,379.89746
5724,911.41248
5725,330.94562
5726,604.05469
5727,236.65553
5728,301.92337
5729,515.26141
5730,662.42145
5731,703.75067
5732,714.61353
5733,603.86554
5734,741.9751
5735,929.1825
5736,552.81903
5737,872.08539
5738,364.91568
5739,715.91516
5740,735.33649
5741,579.43073
5742,237.5719
5743,208.31273
5744,3526.7644
5745,551.55127
5746,585.83032
5747,440.6391
5748,198.0815
5749,281.76746
5750,1007.6663
5751,352.4873
5752,168.81142
5753,229.43312
5754,873.15424
5755,372.69952
5756,378.509
5757,361.54575
5758,311.11581
5759,509.74518
5760,293.19193
5761,254.56485
5762,306.33176
5763,624.63812
5764,4353.9238
5765,513.4118
5766,4086.4905
5767,524.78546
5768,191.98524
5769,389.21762
5770,1005.3818
5771,342.66019
5772,318.78296
5773,231.16789
5774,109.14127
5775,242.09676
5776,439.0011
5777,312.60657
5778,229.42084
5779,326.45596
5780,494.4202
5781,125.29313
5782,551.64636
5783,262.35324
5784,242.80092
5785,167.38403
5786,350.94858
5787,403.92929
5788,272.92157
5789,789.81055
5790,65.573257
5791,401.28571
5792,918.58392
5793,325.49585
5794,907.92188
5795,829.44055
5796,470.65515
5797,805.73633
5798,406.79489
5799,669.46478
5800,548.96667
5801,842.11829
5802,832.90631
5803,1490.04
5804,1504.793
5805,268.61417
5806,644.95306
5807,772.48193
5808,413.94797
5809,580.20337
5810,614.82068
5811,416.70538
5812,318.55908
5813,416.53391
5814,334.92575
5815,618.70844
5816,303.83368
5817,505.5127
5818,1158.9326
5819,988.91504
5820,1104.1062
5821,1280.5837
5822,1314.901
5823,165.10884
5824,1433.7711
5825,306.78333
5826,457.77917
5827,346.32327
5828,327.3371
5829,288.11682
5830,494.37057
5831,580.43036
5832,586.08954
5833,297.69278
5834,193.08212
5835,237.44931
5836,227.58952
5837,198.0957
5838,237.8947
5839,213.84813
5840,200.69354
5841,287.72263
5842,159.26256
5843,179.86722
5844,139.83998
5845,84.822037
5846,356.84372
5847,336.16397
5848,337.01007
5849,462.05704
5850,526.45782
5851,551.6709
5852,966.63934
5853,275.51053
5854,339.29584
5855,209.77991
5856,209.73715
5857,270.83136
5858,239.23895
5859,201.1965
5860,217.37019
5861,259.64777
5862,318.93384
5863,279.84918
5864,147.92657
5865,144.78874
5866,140.82025
5867,253.6602
5868,4560.0278
5869,153.46284
5870,221.76007
5871,1166.3728
5872,745.46851
5873,717.89142
5874,1107.9009
5875,963.28369
5876,169.38084
5877,294.14661
5878,167.99933
5879,200.09981
5880,468.2789
5881,416.21445
5882,404.71814
5883,212.08836
5884,172.72809
5885,511.20007
5886,246.78851
5887,549.96692
5888,266.71207
5889,173.21457
5890,114.01064
5891,278.78101
5892,338.25803
5893,416.87372
5894,623.43286
5895,613.01746
5896,501.91144
5897,794.71423
5898,960.4563
5899,353.02634
5900,977.73236
5901,476.65292
5902,632.31232
5903,297.0722
5904,999.59186
5905,464.72565
5906,359.02728
5907,218.42648
5908,285.94928
5909,1024.9835
5910,646.79028
5911,1365.6472
5912,477.96564
5913,779.25281
5914,173.02008
5915,2759.4153
5916,179.08054
5917,2725.5959
5918,2537.6907
5919,893.48108
5920,2703.8767
5921,3029.0918
5922,3169.0671
5923,3459.5876
5924,3323.9534
5925,2925.2214
5926,3715.49
5927,2734.991
5928,1150.3717
5929,3083.1548
5930,2860.4624
5931,1345.8666
5932,906.28906
5933,1356.2643
5934,1206.2804
5935,889.6662
5936,1067.2467
5937,1309.057
5938,1340.6761
5939,1284.6274
5940,1169.421
5941,381.35654
5942,1628.1924
5943,1255.0953
5944,1660.3115
5945,1453.7803
5946,832.09558
5947,659.37628
5948,352.03461
5949,1001.655
5950,1321.5603
5951,1230.1952
5952,1182.051
5953,1223.9698
5954,376.82816
5955,166.78279
5956,274.6683
5957,180.73714
5958,323.2981
5959,398.05145
5960,233.29669
5961,396.88348
5962,281.83099
5963,214.50018
5964,225.15987
5965,252.05185
5966,445.29913
5967,348.08572
5968,1068.574
5969,260.56671
5970,487.49524
5971,492.90973
5972,565.29718
5973,726.09631
5974,485.02216
5975,208.5016
5976,230.00267
5977,160.89984
5978,203.06749
5979,277.4483
5980,947.47217
5981,663.31714
5982,2098.4265
5983,1286.6411
5984,156.19366
5985,2042.9465
5986,193.17935
5987,496.63763
5988,430.70126
5989,358.33411
5990,274.95816
5991,176.28061
5992,227.90369
5993,222.32117
5994,210.74092
5995,129.71471
5996,210.56505
5997,304.85876
5998,255.95961
5999,469.49765
6000,690.94434
6001,328.48361
6002,209.40581
6003,309.95432
6004,290.06311
6005,655.6825
6006,265.57077
6007,296.07028
6008,3480.3428
6009,3505.5637
6010,1045.0734
6011,718.62048
6012,632.98773
6013,1009.1929
6014,988.73633
6015,1103.3741
6016,532.0083
6017,1509.5015
6018,694.08289
6019,1362.3116
6020,1242.9517
6021,1365.2921
6022,412.42645
6023,915.90588
6024,1158.29
6025,1328.0629
6026,653.64825
6027,1315.6678
6028,1179.4082
6029,1087.8965
6030,1165.5464
6031,1219.2903
6032,205.64442
6033,1070.2828
6034,2847.075
6035,3380.6807
6036,3192.5879
6037,3119.3274
6038,3003.2737
6039,407.99927
6040,2627.9546
6041,500.30899
6042,661.45142
6043,291.50244
6044,757.66876
6045,468.58478
6046,675.28406
6047,711.05292
6048,862.93933
6049,841.91235
6050,595.44385
6051,155.88861
6052,687.29547
6053,488.47778
6054,514.81903
6055,517.1554
6056,578.63873
6057,449.08835
6058,317.00034
6059,4245.8071
6060,3931.054
6061,350.52692
6062,3723.5378
6063,4143.5142
6064,195.81456
6065,3617.304
6066,3141.7324
6067,312.62854
6068,343.64749
6069,205.07436
6070,184.4057
6071,748.84418
6072,170.38782
6073,747.30896
6074,1609.0483
6075,1041.1064
6076,1777.9515
6077,1614.2247
6078,1469.9137
6079,257.09137
6080,219.84877
6081,287.42221
6082,855.5556
6083,1190.5347
6084,1299.7581
6085,1352.572
6086,1146.2898
6087,1450.2161
6088,1111.2706
6089,1192.6471
6090,2503.3625
6091,2145.8215
6092,1690.8439
6093,1111.7041
6094,3194.9846
6095,1520.7081
6096,1617.3451
6097,325.79849
6098,269.48285
6099,363.63376
6100,302.05972
6101,379.4574
6102,632.93909
6103,372.43347
6104,451.17966
6105,538.74402
6106,786.14758
6107,564.61353
6108,385.41614
6109,618.22656
6110,306.66595
6111,218.40579
6112,263.18326
6113,1543.3197
6114,3167.8196
6115,1732.0809
6116,3133.4297
6117,4321.1548
6118,2940.7839
6119,3787.7905
6120,3245.054
6121,3382.3438
6122,2550.7307
6123,2290.0454
6124,2299.3125
6125,2722.0547
6126,2889.613
6127,1508.3052
6128,246.76129
6129,231.69858
6130,296.42114
6131,229.92366
6132,245.21434
6133,335.99872
6134,174.61096
6135,226.06136
6136,337.94394
6137,253.97708
6138,788.4765
6139,434.56915
6140,423.85089
6141,914.19208
6142,839.94586
6143,810.11249
6144,973.60065
6145,673.82709
6146,506.22714
6147,403.89914
6148,199.96075
6149,188.49162
6150,780.42719
6151,151.29349
6152,174.48802
6153,192.08643
6154,169.15953
6155,597.48926
6156,3676.7886
6157,2971.2666
6158,1413.5493
6159,3024.2939
6160,3563.022
6161,811.47729
6162,643.74652
6163,904.39795
6164,672.19379
6165,779.33453
6166,810.23181
6167,182.72375
6168,177.86253
6169,188.12799
6170,194.17186
6171,179.56178
6172,199.5836
6173,716.5686
6174,665.78802
6175,268.99365
6176,370.73288
6177,586.95203
6178,229.6664
6179,424.15332
6180,3567.1333
6181,3046.667
6182,1974.5619
6183,1920.8387
6184,1790.4077
6185,761.80896
6186,757.68903
6187,1036.986
6188,1327.6943
6189,1648.0117
6190,813.53766
6191,1415.0802
6192,1587.9373
6193,1868.3727
6194,2680.7788
6195,2561.7993
6196,1733.2142
6197,4430.3091
6198,2879.4446
6199,3692.1846
6200,3642.5474
6201,3830.3701
6202,1923.0103
6203,1635.6061
6204,1492.7996
6205,1755.0881
6206,255.25667
6207,508.99173
6208,325.65814
6209,297.32639
6210,309.10083
6211,300.70505
6212,322.14795
6213,2799.5725
6214,1914.8235
6215,1705.2682
6216,2423.595
6217,3026.9824
6218,2387.074
6219,3628.9006
6220,3436.3013
6221,3741.7107
6222,3730.0764
6223,3784.6091
6224,3818.5986
6225,3786.0999
6226,131.39763
6227,1458.2672
6228,197.42996
6229,1323.5651
6230,1117.7501
6231,1567.3293
6232,699.11853
6233,404.3363
6234,533.12665
6235,3030.1672
6236,2682.9055
6237,2780.2629
6238,2925.6545
6239,2980.7026
6240,1949.4541
6241,2804.8069
6242,1421.2568
6243,948.24573
6244,1036.5081
6245,171.49413
6246,216.23041
6247,486.52255
6248,68.233994
6249,385.89441
6250,209.96985
6251,943.02863
6252,1064.4785
6253,873.38037
6254,779.51923
6255,915.36194
6256,1040.7803
6257,1078.0688
6258,658.50848
6259,612.47205
6260,5193.0186
6261,323.57925
6262,261.65399
6263,233.24529
6264,547.81702
6265,281.91241
6266,303.16623
6267,584.31445
6268,1364.2927
6269,1331.609
6270,814.06042
6271,303.76822
6272,298.79214
6273,304.97021
6274,324.13654
6275,436.64532
6276,239.19278
6277,152.33435
6278,261.13815
6279,292.95477
6280,474.06396
6281,394.06857
6282,515.41943
6283,1018.1149
6284,1861.2882
6285,1420.9568
6286,1386.3807
6287,3229.2849
6288,1354.5774
6289,1811.855
6290,3046.1384
6291,2038.1062
6292,3435.8472
6293,3292.8474
6294,3485.1035
6295,2925.8528
6296,2900.9307
6297,2929.0518
6298,4481.376
6299,4472.3467
6300,530.55939
6301,3603.8413
6302,3492.5571
6303,2736.9609
6304,3038.7185
6305,5393.0449
6306,3776.7144
6307,3574.2427
6308,2858.4456
6309,3497.9656
6310,3829.2068
6311,4666.3325
6312,4458.0737
6313,6133.0601
6314,4922.7388
6315,5873.8711
6316,4562.6626
6317,5103.4971
6318,3162.5654
6319,952.11932
6320,598.44409
6321,578.77899
6322,513.20325
6323,792.73444
6324,478.16068
6325,687.51544
6326,545.38007
6327,1050.8683
6328,828.94879
6329,851.44196
6330,201.59685
6331,600.08441
6332,601.25421
6333,670.62744
6334,394.76669
6335,323.39972
